year_built,sold_date,sold_price,baths_full,lot_sqft,sqft,baths,garage,stories,beds,type,tags,city,state,list_price,price_per_sqft,age_of_house
1991.0,2023-07-21,850000.0,2.0,6534.0,2080.0,2.0,,2.0,4.0,single_family,,Nashville,Tennessee,,408.65384615384613,33.0
2020.0,2024-01-16,335000.0,2.0,4792.0,1568.0,3.0,,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'big_yard', 'open_floor_plan', 'floor_plan', 'shopping']",Richmond,Virginia,324990.0,213.64795918367346,4.0
1952.0,2024-01-16,295000.0,2.0,8472.0,1481.0,2.0,,1.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'hardwood_floors', 'laundry_room', 'single_story', 'big_yard', 'open_floor_plan', 'floor_plan']",Richmond,Virginia,295000.0,199.18973666441593,72.0
1972.0,2024-01-16,320000.0,2.0,175011.0,1379.0,2.0,1.0,2.0,2.0,condos,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'laundry_room', 'recreation_facilities', 'river_view', 'washer_dryer', 'water_view', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'updated_kitchen', 'new_roof', 'shopping']",Richmond,Virginia,320000.0,232.0522117476432,52.0
2001.0,2024-01-16,245000.0,2.0,8276.0,1002.0,2.0,,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'forced_air', 'single_story', 'rental_property', 'new_roof', 'shopping']",Richmond,Virginia,224950.0,244.5109780439122,23.0
1995.0,2024-01-16,315000.0,3.0,3027.0,1788.0,4.0,,3.0,3.0,townhomes,"['central_air', 'community_boat_facilities', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'lake_view', 'laundry_room', 'recreation_facilities', 'water_view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'updated_kitchen']",Henrico,Virginia,295000.0,176.1744966442953,29.0
1980.0,2024-01-16,279000.0,1.0,8590.0,1056.0,2.0,,1.0,3.0,single_family,"['community_outdoor_space', 'community_security_features', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'single_story', 'big_lot', 'farm', 'ranch']",Henrico,Virginia,279000.0,264.20454545454544,44.0
1951.0,2024-01-16,441000.0,1.0,6882.0,1225.0,1.0,,1.0,2.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'river_view', 'washer_dryer', 'water_view', 'single_story', 'rental_property', 'trails', 'shopping']",Richmond,Virginia,399000.0,360.0,73.0
1924.0,2024-01-16,315000.0,2.0,5075.0,1236.0,2.0,,2.0,3.0,single_family,"['community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'fenced_yard', 'high_ceiling']",Richmond,Virginia,325000.0,254.85436893203882,100.0
1956.0,2024-01-16,240000.0,1.0,13464.0,1341.0,2.0,1.0,1.0,3.0,single_family,"['carport', 'central_air', 'community_outdoor_space', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'granite_kitchen', 'fenced_yard', 'shopping']",Henrico,Virginia,225000.0,178.97091722595079,68.0
2000.0,2024-01-15,155000.0,,131116.0,1635.0,0.0,,,,land,"['corner_lot', 'waterfront', 'big_lot']",Henrico,Virginia,185000.0,94.80122324159021,24.0
1944.0,2024-01-12,306000.0,2.0,39640.0,1332.0,2.0,,1.0,3.0,single_family,"['central_air', 'single_story', 'private_backyard', 'big_lot', 'new_roof', 'shopping']",Richmond,Virginia,310000.0,229.72972972972974,80.0
2004.0,2024-01-12,515000.0,2.0,17860.0,3616.0,3.0,2.0,2.0,4.0,single_family,"['community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'open_floor_plan', 'floor_plan']",Richmond,Virginia,495000.0,142.42256637168143,20.0
1920.0,2024-01-12,102000.0,2.0,2662.0,1343.0,2.0,,2.0,3.0,single_family,"['community_outdoor_space', 'community_security_features', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'fenced_yard', 'shopping']",Richmond,Virginia,172000.0,75.9493670886076,104.0
1922.0,2024-01-12,288000.0,2.0,11539.0,1292.0,2.0,,1.0,3.0,single_family,"['single_story', 'granite_kitchen', 'fenced_yard']",Richmond,Virginia,280000.0,222.91021671826624,102.0
1910.0,2024-01-12,524950.0,2.0,2749.0,2000.0,3.0,,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'updated_kitchen', 'big_bathroom']",Richmond,Virginia,524950.0,262.475,114.0
2013.0,2024-01-12,545900.0,2.0,3485.0,2640.0,3.0,2.0,2.0,4.0,townhomes,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'park']",Henrico,Virginia,545900.0,206.78030303030303,11.0
1954.0,2024-01-12,120000.0,1.0,7754.0,864.0,1.0,,1.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'single_story']",Ampthill,Virginia,170000.0,138.88888888888889,70.0
1950.0,2024-01-12,389500.0,2.0,7841.0,1431.0,2.0,,1.0,4.0,single_family,"['central_air', 'dining_room', 'laundry_room', 'single_story']",Henrico,Virginia,349500.0,272.18728162124387,74.0
1964.0,2024-01-12,160000.0,1.0,7501.0,1288.0,1.0,,1.0,3.0,single_family,"['forced_air', 'hardwood_floors', 'single_story', 'farm', 'ranch']",Richmond,Virginia,165000.0,124.22360248447205,60.0
1958.0,2024-01-12,292500.0,2.0,19741.0,1503.0,2.0,,1.0,3.0,single_family,"['community_outdoor_space', 'cul_de_sac', 'dining_room', 'fireplace', 'washer_dryer', 'single_story', 'fenced_yard', 'shopping']",Richmond,Virginia,179900.0,194.61077844311376,66.0
2013.0,2024-01-12,485000.0,2.0,2810.0,2135.0,3.0,2.0,2.0,3.0,townhomes,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling', 'gated_community', 'security']",Richmond,Virginia,475000.0,227.1662763466042,11.0
1940.0,2024-01-12,705000.0,2.0,7349.0,1775.0,2.0,,2.0,3.0,single_family,"['community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'two_or_more_stories', 'efficient', 'farm']",Richmond,Virginia,625000.0,397.1830985915493,84.0
1986.0,2024-01-12,332000.0,2.0,11282.0,1788.0,2.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'laundry_room', 'basement', 'two_or_more_stories']",Highland Springs,Virginia,325000.0,185.68232662192395,38.0
1959.0,2024-01-12,371500.0,1.0,25670.0,1477.0,2.0,1.0,1.0,3.0,single_family,"['central_air', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'granite_kitchen', 'updated_kitchen', 'shopping']",Richmond,Virginia,375000.0,251.52335815842926,65.0
1958.0,2024-01-12,555000.0,2.0,6499.0,2004.0,3.0,,2.0,4.0,single_family,"['city_view', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'two_or_more_stories', 'ensuite', 'shopping']",Richmond,Virginia,625000.0,276.94610778443115,66.0
1963.0,2024-01-12,375000.0,2.0,11757.0,1448.0,2.0,,1.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'fenced_yard', 'ensuite']",Henrico,Virginia,375000.0,258.9779005524862,61.0
1954.0,2024-01-12,239900.0,1.0,14810.0,1292.0,1.0,1.0,1.0,3.0,single_family,"['community_outdoor_space', 'fireplace', 'hardwood_floors', 'laundry_room', 'single_story', 'garage_1_or_more', 'community_swimming_pool', 'farm', 'ranch']",Henrico,Virginia,239900.0,185.6811145510836,70.0
1900.0,2024-01-11,299000.0,1.0,1520.0,1560.0,1.0,,2.0,3.0,single_family,"['central_air', 'city_view', 'community_outdoor_space', 'forced_air', 'hardwood_floors', 'view', 'two_or_more_stories', 'updated_kitchen', 'fenced_yard']",Richmond,Virginia,299000.0,191.66666666666666,124.0
1969.0,2024-01-11,330000.0,1.0,66777.0,1378.0,2.0,,1.0,3.0,single_family,"['community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'washer_dryer', 'single_story', 'updated_kitchen', 'open_floor_plan', 'floor_plan', 'big_lot', 'new_roof', 'trails', 'marina']",Henrico,Virginia,325000.0,239.47750362844704,55.0
1925.0,2024-01-11,759000.0,5.0,2814.0,2885.0,5.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dishwasher', 'fireplace', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'updated_kitchen', 'high_ceiling', 'shopping']",Richmond,Virginia,775000.0,263.0849220103986,99.0
1919.0,2024-01-11,505000.0,2.0,2322.0,2313.0,2.0,,2.0,3.0,townhomes,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'basement', 'two_or_more_stories', 'updated_kitchen', 'high_ceiling']",Richmond,Virginia,475000.0,218.33117163856463,105.0
1940.0,2024-01-11,575000.0,3.0,18731.0,2470.0,4.0,1.0,2.0,3.0,single_family,"['community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'washer_dryer', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",Richmond,Virginia,580000.0,232.79352226720647,84.0
1950.0,2024-01-11,450000.0,1.0,21371.0,1536.0,2.0,,2.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'two_or_more_stories', 'big_yard', 'rental_property']",Richmond,Virginia,450000.0,292.96875,74.0
2009.0,2024-01-11,340000.0,3.0,12031.0,2056.0,3.0,1.0,2.0,6.0,single_family,"['central_air', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'forced_air', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard']",Henrico,Virginia,340000.0,165.36964980544747,15.0
1989.0,2024-01-11,475000.0,2.0,14331.0,1884.0,3.0,1.0,2.0,4.0,single_family,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'recreation_facilities', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'corner_lot', 'big_lot', 'clubhouse', 'park', 'playground', 'groundscare', 'shopping']",Henrico,Virginia,449950.0,252.12314225053078,35.0
1900.0,2024-01-11,730000.0,2.0,4090.0,2535.0,3.0,2.0,2.0,3.0,single_family,"['community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'ensuite']",Richmond,Virginia,750000.0,287.9684418145957,124.0
2006.0,2024-01-11,340000.0,2.0,37292.0,1728.0,3.0,1.0,2.0,4.0,single_family,"['central_air', 'community_clubhouse', 'community_outdoor_space', 'cul_de_sac', 'dishwasher', 'fireplace', 'forced_air', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'washer_dryer', 'community_swimming_pool', 'two_or_more_stories', 'garage_1_or_more', 'modern_kitchen', 'large_kitchen', 'front_porch', 'big_lot', 'ensuite', 'new_roof', 'trails', 'marina']",Henrico,Virginia,335000.0,196.75925925925927,18.0
1965.0,2024-01-11,376500.0,2.0,20835.0,2416.0,3.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'basement', 'two_or_more_stories', 'gourmet_kitchen', 'ensuite']",Richmond,Virginia,349900.0,155.83609271523179,59.0
1987.0,2024-01-10,387900.0,2.0,12580.0,2416.0,3.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'corner_lot', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'laundry_room', 'washer_dryer', 'two_or_more_stories', 'fixer_upper']",Henrico,Virginia,399900.0,160.5546357615894,37.0
1910.0,2024-01-10,699000.0,3.0,,2379.0,3.0,1.0,3.0,3.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'laundry_room', 'river_view', 'washer_dryer', 'water_view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'waterfront', 'wooded_land', 'screen_porch', 'rental_property', 'ensuite']",Richmond,Virginia,699000.0,293.82093316519547,114.0
1945.0,2024-01-10,239000.0,1.0,6251.0,783.0,1.0,,1.0,2.0,single_family,"['community_outdoor_space', 'dining_room', 'hardwood_floors', 'single_story', 'fenced_yard', 'rental_property', 'farm', 'ranch', 'fixer_upper']",Richmond,Virginia,225000.0,305.23627075351214,79.0
1920.0,2024-01-10,298897.0,1.0,8960.0,1299.0,1.0,,1.0,2.0,single_family,"['community_outdoor_space', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'washer_dryer', 'single_story', 'waterfront', 'updated_kitchen', 'fenced_yard', 'front_porch']",Richmond,Virginia,299900.0,230.0977675134719,104.0
1920.0,2024-01-10,295000.0,1.0,,958.0,1.0,1.0,1.0,1.0,condos,"['central_air', 'city_view', 'community_clubhouse', 'community_security_features', 'dining_room', 'dishwasher', 'hardwood_floors', 'laundry_room', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'park']",Richmond,Virginia,299900.0,307.9331941544885,104.0
1948.0,2024-01-10,525000.0,4.0,6534.0,2016.0,4.0,,2.0,4.0,single_family,"['central_air', 'community_outdoor_space', 'community_security_features', 'dishwasher', 'hardwood_floors', 'washer_dryer', 'two_or_more_stories', 'modern_kitchen', 'large_kitchen', 'efficient', 'ensuite', 'smart_homes']",Richmond,Virginia,524900.0,260.4166666666667,76.0
2000.0,2024-01-16,709900.0,2.0,10001.0,2162.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'community_clubhouse', 'community_golf', 'community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'large_kitchen', 'open_kitchen', 'vaulted_ceiling', 'floor_plan', 'golf_course', 'views']",Olympia,Washington,719900.0,328.35337650323777,24.0
2017.0,2024-01-16,575000.0,2.0,5237.0,2448.0,3.0,2.0,2.0,4.0,single_family,"['community_security_features', 'dishwasher', 'family_room', 'forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'beautiful_backyard']",Olympia,Washington,575000.0,234.8856209150327,7.0
2000.0,2024-01-16,243000.0,,986198.0,1635.0,0.0,,,,land,"['view', 'rental_property', 'big_lot']",Olympia,Washington,249900.0,148.62385321100916,24.0
1992.0,2024-01-12,667500.0,1.0,74488.0,3040.0,3.0,6.0,2.0,3.0,single_family,"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'spa_or_hot_tub', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'jack_and_jill_bathroom', 'no_hoa', 'big_lot', 'ensuite', 'new_roof']",Olympia,Washington,709000.0,219.57236842105263,32.0
2009.0,2024-01-12,539900.0,2.0,5764.0,3022.0,3.0,2.0,2.0,4.0,single_family,"['community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'modern_kitchen', 'kitchen_island', 'large_kitchen', 'fenced_yard', 'high_ceiling', 'front_porch', 'park', 'playground', 'groundscare']",Olympia,Washington,539900.0,178.656518861681,15.0
2006.0,2024-01-12,530000.0,2.0,5760.0,2277.0,3.0,2.0,2.0,4.0,single_family,"['community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'greenbelt', 'groundscare']",Olympia,Washington,540000.0,232.76240667545017,18.0
1993.0,2024-01-12,515000.0,1.0,6500.0,1658.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'front_porch']",Olympia,Washington,520000.0,310.6151990349819,31.0
1985.0,2024-01-12,417500.0,,12053.0,1190.0,2.0,2.0,1.0,3.0,single_family,"['community_boat_facilities', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'spa_or_hot_tub', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'big_lot', 'efficient', 'park', 'trails', 'lake']",Olympia,Washington,419000.0,350.84033613445376,39.0
2019.0,2024-01-12,485000.0,1.0,12009.0,1840.0,2.0,2.0,1.0,3.0,single_family,"['community_clubhouse', 'community_golf', 'corner_lot', 'cul_de_sac', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'big_yard', 'golf_course', 'shopping']",Olympia,Washington,499500.0,263.5869565217391,5.0
1986.0,2024-01-11,460000.0,2.0,8379.0,1352.0,2.0,2.0,1.0,3.0,single_family,"['central_air', 'community_golf', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'fenced_yard', 'golf_course', 'groundscare', 'shopping']",Olympia,Washington,459900.0,340.23668639053255,38.0
1990.0,2024-01-11,115000.0,,,1759.0,2.0,,1.0,3.0,mobile,"['carport', 'dishwasher', 'energy_efficient', 'senior_community', 'spa_or_hot_tub', 'washer_dryer', 'single_story', 'garage_1_or_more', 'fenced_yard', 'rental_property', 'clubhouse', 'medicalcare', 'shopping']",Olympia,Washington,115000.0,65.37805571347357,34.0
1986.0,2024-01-11,365000.0,2.0,10659.0,1440.0,2.0,2.0,1.0,2.0,mobile,"['community_boat_facilities', 'community_clubhouse', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'vaulted_ceiling', 'open_floor_plan', 'floor_plan', 'new_roof', 'clubhouse']",Olympia,Washington,374555.0,253.47222222222223,38.0
1962.0,2024-01-11,550000.0,,8316.0,2304.0,,,,,multi_family,"['forced_air', 'hardwood_floors', 'garage_1_or_more', 'efficient', 'shopping']",Olympia,Washington,575000.0,238.71527777777777,62.0
2006.0,2024-01-11,439000.0,2.0,3570.0,1674.0,3.0,1.0,2.0,2.0,single_family,"['community_security_features', 'dishwasher', 'fireplace', 'forced_air', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'library', 'trails', 'medicalcare', 'shopping']",Olympia,Washington,439000.0,262.2461170848268,18.0
1995.0,2024-01-10,789900.0,3.0,11800.0,2700.0,3.0,3.0,2.0,3.0,single_family,"['central_air', 'community_clubhouse', 'community_golf', 'community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'golf_course_lot_or_frontage', 'golf_course_view', 'hardwood_floors', 'recreation_facilities', 'spa_or_hot_tub', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'golf_course', 'views']",Olympia,Washington,799900.0,292.55555555555554,29.0
1978.0,2024-01-10,619000.0,2.0,19040.0,2506.0,3.0,3.0,2.0,3.0,single_family,"['community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'lake_view', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'water_view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'waterfront', 'vaulted_ceiling', 'tennis_court', 'park', 'tennis', 'trails', 'lake', 'medicalcare', 'shopping']",Olympia,Washington,697500.0,247.00718276137272,46.0
2003.0,2024-01-10,430000.0,2.0,3500.0,1356.0,3.0,1.0,2.0,3.0,single_family,"['community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'view', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'fenced_yard', 'high_ceiling', 'vaulted_ceiling', 'park', 'marina']",Olympia,Washington,450000.0,317.10914454277287,21.0
1938.0,2024-01-10,440000.0,1.0,43560.0,1208.0,1.0,,2.0,2.0,single_family,"['community_security_features', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'washer_dryer', 'two_or_more_stories', 'fenced_yard', 'vaulted_ceiling', 'fruit_trees', 'outbuilding']",Olympia,Washington,425000.0,364.2384105960265,86.0
1940.0,2024-01-09,600000.0,,13939.0,720.0,1.0,,1.0,1.0,single_family,"['dishwasher', 'family_room', 'hardwood_floors', 'ocean_view', 'view', 'washer_dryer', 'water_view', 'single_story', 'waterfront', 'beach']",Olympia,Washington,619900.0,833.3333333333334,84.0
2011.0,2024-01-08,550000.0,2.0,4750.0,2387.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'community_security_features', 'dining_room', 'dishwasher', 'energy_efficient', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'recreation_facilities', 'view', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'granite_kitchen', 'fenced_yard', 'solar_system', 'solar_panels']",Olympia,Washington,550000.0,230.4147465437788,13.0
1956.0,2024-01-05,495000.0,1.0,5635.0,1425.0,2.0,2.0,1.0,3.0,single_family,"['community_security_features', 'corner_lot', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more']",Olympia,Washington,500000.0,347.36842105263156,68.0
2016.0,2024-01-05,540000.0,2.0,6004.0,1564.0,2.0,2.0,1.0,3.0,single_family,"['dishwasher', 'family_room', 'recreation_facilities', 'view', 'washer_dryer', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'high_ceiling']",Olympia,Washington,540000.0,345.2685421994885,8.0
2000.0,2024-01-05,25000.0,,12005.0,1635.0,0.0,,,,land,['corner_lot'],Olympia,Washington,25000.0,15.290519877675841,24.0
1973.0,2024-01-05,615000.0,1.0,50551.0,1656.0,3.0,5.0,1.0,3.0,single_family,"['carport', 'community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'hardwood_floors', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'big_yard', 'big_lot']",Olympia,Washington,615000.0,371.3768115942029,51.0
1957.0,2024-01-05,490000.0,1.0,30300.0,2238.0,2.0,2.0,1.0,2.0,single_family,"['dining_room', 'family_room', 'fireplace', 'hardwood_floors', 'single_story', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'floor_plan', 'big_lot', 'efficient', 'trails', 'lake', 'shopping']",Olympia,Washington,498500.0,218.9454870420018,67.0
1979.0,2024-01-05,85000.0,1.0,,840.0,1.0,,1.0,2.0,mobile,"['carport', 'dishwasher', 'forced_air', 'washer_dryer', 'single_story', 'updated_kitchen', 'outbuilding', 'park']",Olympia,Washington,99950.0,101.19047619047619,45.0
1968.0,2024-01-04,470000.0,1.0,12149.0,2132.0,3.0,2.0,2.0,3.0,single_family,"['community_security_features', 'dining_room', 'dishwasher', 'fireplace', 'forced_air', 'recreation_facilities', 'rv_or_boat_parking', 'view', 'community_swimming_pool', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'no_hoa', 'new_roof', 'playground']",Olympia,Washington,450000.0,220.45028142589118,56.0
1980.0,2024-01-03,93950.0,,2324.0,120.0,0.0,,1.0,0.0,condos,"['community_boat_facilities', 'community_clubhouse', 'community_gym', 'community_security_features', 'community_spa_or_hot_tub', 'hardwood_floors', 'laundry_room', 'pets_allowed', 'recreation_facilities', 'view', 'community_swimming_pool', 'single_story', 'clubhouse', 'playground', 'golf_course', 'trails', 'lake']",Olympia,Washington,99950.0,782.9166666666666,44.0
1921.0,2024-01-02,260000.0,1.0,6896.0,1165.0,1.0,1.0,2.0,3.0,single_family,"['community_security_features', 'fireplace', 'recreation_facilities', 'view', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'rental_property', 'shopping', 'fixer_upper']",Olympia,Washington,299000.0,223.17596566523605,103.0
1974.0,2024-01-02,570000.0,2.0,9998.0,2317.0,2.0,2.0,2.0,4.0,single_family,"['forced_air', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'updated_kitchen', 'big_yard', 'shopping']",Olympia,Washington,574995.0,246.00776866637895,50.0
1978.0,2024-01-02,689999.0,2.0,88867.0,2002.0,3.0,4.0,3.0,4.0,single_family,"['community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'rv_or_boat_parking', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'garage_3_or_more', 'updated_kitchen', 'big_yard', 'fruit_trees', 'big_lot', 'new_roof']",Olympia,Washington,689999.0,344.65484515484513,46.0
1999.0,2024-01-02,485000.0,2.0,7205.0,2106.0,3.0,2.0,2.0,4.0,single_family,"['central_air', 'community_security_features', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'fenced_yard', 'master_bedroom', 'new_roof', 'shopping']",Olympia,Washington,479990.0,230.29439696106363,25.0
1962.0,2023-12-29,415000.0,1.0,12149.0,2620.0,3.0,2.0,3.0,5.0,single_family,"['community_security_features', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'hardwood_floors', 'basement', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'new_roof', 'maintenance']",Olympia,Washington,415000.0,158.3969465648855,62.0
1974.0,2023-12-29,450000.0,2.0,8100.0,1579.0,2.0,3.0,2.0,4.0,single_family,"['community_security_features', 'cul_de_sac', 'dining_room', 'dishwasher', 'family_room', 'fireplace', 'forced_air', 'recreation_facilities', 'rv_or_boat_parking', 'washer_dryer', 'two_or_more_stories', 'garage_1_or_more', 'garage_2_or_more', 'modern_kitchen', 'open_kitchen', 'fenced_yard', 'shopping']",Olympia,Washington,449900.0,284.9905003166561,50.0
